('01:22:08', 100.0, 14.2, snetio(bytes_sent=10292279127, bytes_recv=2435680518, packets_sent=17104741, packets_recv=18956286, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058401280, free=27960459264, percent=9.9), sdiskio(read_count=69333, write_count=1022030, read_bytes=1066131968, write_bytes=21153067520, read_time=76752, write_time=3757200, read_merged_count=0, write_merged_count=1058233, busy_time=422084))
('01:22:11', 0.0, 14.3, snetio(bytes_sent=10292887993, bytes_recv=2435739325, packets_sent=17106548, packets_recv=18956994, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058413568, free=27960446976, percent=9.9), sdiskio(read_count=69333, write_count=1022106, read_bytes=1066131968, write_bytes=21154587136, read_time=76752, write_time=3757284, read_merged_count=0, write_merged_count=1058541, busy_time=422084))
('01:22:14', 100.0, 14.4, snetio(bytes_sent=10293598233, bytes_recv=2435804571, packets_sent=17108948, packets_recv=18957798, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058421760, free=27960438784, percent=9.9), sdiskio(read_count=69333, write_count=1022182, read_bytes=1066131968, write_bytes=21156192768, read_time=76752, write_time=3757368, read_merged_count=0, write_merged_count=1058832, busy_time=422084))
('01:22:17', 0.0, 14.55, snetio(bytes_sent=10294301811, bytes_recv=2435870387, packets_sent=17111841, packets_recv=18958610, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058425856, free=27960434688, percent=9.9), sdiskio(read_count=69333, write_count=1022266, read_bytes=1066131968, write_bytes=21157900800, read_time=76752, write_time=3757468, read_merged_count=0, write_merged_count=1059165, busy_time=422084))
('01:22:20', 100.0, 14.65, snetio(bytes_sent=10295166009, bytes_recv=2435947977, packets_sent=17115526, packets_recv=18959537, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058434048, free=27960426496, percent=9.9), sdiskio(read_count=69333, write_count=1022369, read_bytes=1066131968, write_bytes=21159883264, read_time=76752, write_time=3757604, read_merged_count=0, write_merged_count=1059535, busy_time=422088))
('01:22:23', 0.0, 14.8, snetio(bytes_sent=10296005180, bytes_recv=2436032868, packets_sent=17119179, packets_recv=18960530, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058442240, free=27960418304, percent=9.9), sdiskio(read_count=69333, write_count=1022478, read_bytes=1066131968, write_bytes=21162054144, read_time=76752, write_time=3757840, read_merged_count=0, write_merged_count=1059957, busy_time=422088))
('01:22:26', 0.0, 15.0, snetio(bytes_sent=10296838401, bytes_recv=2436115153, packets_sent=17122644, packets_recv=18961521, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058454528, free=27960406016, percent=9.9), sdiskio(read_count=69333, write_count=1022573, read_bytes=1066131968, write_bytes=21163966976, read_time=76752, write_time=3757960, read_merged_count=0, write_merged_count=1060329, busy_time=422088))
('01:22:29', 0.0, 15.3, snetio(bytes_sent=10297611626, bytes_recv=2436184168, packets_sent=17125989, packets_recv=18962365, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058462720, free=27960397824, percent=9.9), sdiskio(read_count=69333, write_count=1022645, read_bytes=1066131968, write_bytes=21165445632, read_time=76752, write_time=3758048, read_merged_count=0, write_merged_count=1060618, busy_time=422088))
('01:22:32', 100.0, 15.4, snetio(bytes_sent=10298505685, bytes_recv=2436264274, packets_sent=17129519, packets_recv=18963293, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058475008, free=27960385536, percent=9.9), sdiskio(read_count=69333, write_count=1022750, read_bytes=1066131968, write_bytes=21167583744, read_time=76752, write_time=3758168, read_merged_count=0, write_merged_count=1061035, busy_time=422088))
('01:22:35', 0.0, 15.6, snetio(bytes_sent=10299438065, bytes_recv=2436351904, packets_sent=17133391, packets_recv=18964268, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058479104, free=27960381440, percent=9.9), sdiskio(read_count=69333, write_count=1022867, read_bytes=1066131968, write_bytes=21169947136, read_time=76752, write_time=3758284, read_merged_count=0, write_merged_count=1061495, busy_time=422088))
('01:22:38', 100.0, 15.76, snetio(bytes_sent=10300304058, bytes_recv=2436430043, packets_sent=17136972, packets_recv=18965194, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058499584, free=27960360960, percent=9.9), sdiskio(read_count=69333, write_count=1022966, read_bytes=1066131968, write_bytes=21171958272, read_time=76752, write_time=3758404, read_merged_count=0, write_merged_count=1061887, busy_time=422088))
('01:22:41', 100.0, 15.81, snetio(bytes_sent=10301051747, bytes_recv=2436508826, packets_sent=17140007, packets_recv=18966142, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058507776, free=27960352768, percent=9.9), sdiskio(read_count=69333, write_count=1023053, read_bytes=1066131968, write_bytes=21173723648, read_time=76752, write_time=3758520, read_merged_count=0, write_merged_count=1062231, busy_time=422088))
('01:22:44', 100.0, 16.01, snetio(bytes_sent=10301836145, bytes_recv=2436588698, packets_sent=17142954, packets_recv=18967102, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058515968, free=27960344576, percent=9.9), sdiskio(read_count=69333, write_count=1023151, read_bytes=1066131968, write_bytes=21175738880, read_time=76752, write_time=3758624, read_merged_count=0, write_merged_count=1062613, busy_time=422088))
('01:22:47', 0.0, 16.11, snetio(bytes_sent=10302796583, bytes_recv=2436682007, packets_sent=17146309, packets_recv=18968167, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058524160, free=27960336384, percent=9.9), sdiskio(read_count=69333, write_count=1023265, read_bytes=1066131968, write_bytes=21178040832, read_time=76752, write_time=3758748, read_merged_count=0, write_merged_count=1063061, busy_time=422088))
('01:22:50', 100.0, 16.26, snetio(bytes_sent=10303636692, bytes_recv=2436763161, packets_sent=17149347, packets_recv=18969135, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058532352, free=27960328192, percent=9.9), sdiskio(read_count=69333, write_count=1023383, read_bytes=1066131968, write_bytes=21180203520, read_time=76752, write_time=3758932, read_merged_count=0, write_merged_count=1063471, busy_time=422096))
('01:22:53', 100.0, 16.36, snetio(bytes_sent=10304436829, bytes_recv=2436837542, packets_sent=17152518, packets_recv=18970049, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058540544, free=27960320000, percent=9.9), sdiskio(read_count=69333, write_count=1023473, read_bytes=1066131968, write_bytes=21182034432, read_time=76752, write_time=3759028, read_merged_count=0, write_merged_count=1063828, busy_time=422096))
('01:22:56', 100.0, 16.46, snetio(bytes_sent=10305235286, bytes_recv=2436908846, packets_sent=17155561, packets_recv=18970904, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058548736, free=27960311808, percent=9.9), sdiskio(read_count=69333, write_count=1023558, read_bytes=1066131968, write_bytes=21183808000, read_time=76752, write_time=3759116, read_merged_count=0, write_merged_count=1064164, busy_time=422096))
('01:22:59', 100.0, 16.81, snetio(bytes_sent=10306104315, bytes_recv=2436998131, packets_sent=17158131, packets_recv=18971980, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058556928, free=27960303616, percent=9.9), sdiskio(read_count=69333, write_count=1023656, read_bytes=1066131968, write_bytes=21185769984, read_time=76752, write_time=3759220, read_merged_count=0, write_merged_count=1064545, busy_time=422096))
('01:23:02', 100.0, 17.41, snetio(bytes_sent=10307016910, bytes_recv=2437078359, packets_sent=17160570, packets_recv=18972909, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058573312, free=27960287232, percent=9.9), sdiskio(read_count=69333, write_count=1023756, read_bytes=1066131968, write_bytes=21187789312, read_time=76752, write_time=3759332, read_merged_count=0, write_merged_count=1064951, busy_time=422096))
('01:23:05', 100.0, 16.91, snetio(bytes_sent=10307820527, bytes_recv=2437150051, packets_sent=17163211, packets_recv=18973791, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058577408, free=27960283136, percent=9.9), sdiskio(read_count=69333, write_count=1023836, read_bytes=1066131968, write_bytes=21189448192, read_time=76752, write_time=3759424, read_merged_count=0, write_merged_count=1065263, busy_time=422096))
('01:23:08', 100.0, 17.01, snetio(bytes_sent=10308723384, bytes_recv=2437227367, packets_sent=17166432, packets_recv=18974717, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058589696, free=27960270848, percent=9.9), sdiskio(read_count=69333, write_count=1023929, read_bytes=1066131968, write_bytes=21191332352, read_time=76752, write_time=3759516, read_merged_count=0, write_merged_count=1065630, busy_time=422096))
('01:23:11', 100.0, 17.26, snetio(bytes_sent=10309554081, bytes_recv=2437307262, packets_sent=17169705, packets_recv=18975723, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058597888, free=27960262656, percent=9.9), sdiskio(read_count=69333, write_count=1024013, read_bytes=1066131968, write_bytes=21193052672, read_time=76752, write_time=3759636, read_merged_count=0, write_merged_count=1065966, busy_time=422096))
('01:23:14', 100.0, 17.36, snetio(bytes_sent=10310368525, bytes_recv=2437378393, packets_sent=17172770, packets_recv=18976594, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058606080, free=27960254464, percent=9.9), sdiskio(read_count=69333, write_count=1024093, read_bytes=1066131968, write_bytes=21194707456, read_time=76752, write_time=3759728, read_merged_count=0, write_merged_count=1066277, busy_time=422096))
('01:23:17', 100.0, 17.51, snetio(bytes_sent=10311232195, bytes_recv=2437456596, packets_sent=17175866, packets_recv=18977531, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058614272, free=27960246272, percent=9.9), sdiskio(read_count=69333, write_count=1024183, read_bytes=1066131968, write_bytes=21196546560, read_time=76752, write_time=3759868, read_merged_count=0, write_merged_count=1066636, busy_time=422096))
('01:23:20', 100.0, 17.61, snetio(bytes_sent=10312116164, bytes_recv=2437535633, packets_sent=17179039, packets_recv=18978486, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058622464, free=27960238080, percent=9.9), sdiskio(read_count=69333, write_count=1024293, read_bytes=1066131968, write_bytes=21198545408, read_time=76752, write_time=3760044, read_merged_count=0, write_merged_count=1067014, busy_time=422104))
('01:23:23', 100.0, 17.71, snetio(bytes_sent=10313026508, bytes_recv=2437615004, packets_sent=17182447, packets_recv=18979434, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058634752, free=27960225792, percent=9.9), sdiskio(read_count=69333, write_count=1024383, read_bytes=1066131968, write_bytes=21200376320, read_time=76752, write_time=3760144, read_merged_count=0, write_merged_count=1067371, busy_time=422104))
('01:23:27', 100.0, 17.86, snetio(bytes_sent=10313861087, bytes_recv=2437688515, packets_sent=17185646, packets_recv=18980340, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058638848, free=27960221696, percent=9.9), sdiskio(read_count=69333, write_count=1024468, read_bytes=1066131968, write_bytes=21202100736, read_time=76752, write_time=3760244, read_merged_count=0, write_merged_count=1067707, busy_time=422104))
('01:23:30', 100.0, 17.96, snetio(bytes_sent=10314804083, bytes_recv=2437770348, packets_sent=17189125, packets_recv=18981323, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058647040, free=27960213504, percent=9.9), sdiskio(read_count=69333, write_count=1024567, read_bytes=1066131968, write_bytes=21204107776, read_time=76752, write_time=3760344, read_merged_count=0, write_merged_count=1068098, busy_time=422104))
('01:23:33', 100.0, 18.11, snetio(bytes_sent=10315605176, bytes_recv=2437839276, packets_sent=17192333, packets_recv=18982170, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058659328, free=27960201216, percent=9.9), sdiskio(read_count=69333, write_count=1024642, read_bytes=1066131968, write_bytes=21205668352, read_time=76752, write_time=3760432, read_merged_count=0, write_merged_count=1068391, busy_time=422108))
('01:23:36', 100.0, 18.41, snetio(bytes_sent=10316488249, bytes_recv=2437916865, packets_sent=17195871, packets_recv=18983148, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058671616, free=27960188928, percent=9.9), sdiskio(read_count=69333, write_count=1024729, read_bytes=1066131968, write_bytes=21207441920, read_time=76752, write_time=3760516, read_merged_count=0, write_merged_count=1068737, busy_time=422108))
('01:23:39', 0.0, 18.51, snetio(bytes_sent=10317324845, bytes_recv=2437996899, packets_sent=17199084, packets_recv=18984135, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058675712, free=27960184832, percent=9.9), sdiskio(read_count=69333, write_count=1024819, read_bytes=1066131968, write_bytes=21209264640, read_time=76752, write_time=3760616, read_merged_count=0, write_merged_count=1069092, busy_time=422108))
('01:23:42', 100.0, 18.67, snetio(bytes_sent=10318246774, bytes_recv=2438078673, packets_sent=17202011, packets_recv=18985107, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058692096, free=27960168448, percent=9.9), sdiskio(read_count=69333, write_count=1024921, read_bytes=1066131968, write_bytes=21211324928, read_time=76752, write_time=3760740, read_merged_count=0, write_merged_count=1069493, busy_time=422108))
('01:23:45', 100.0, 18.56, snetio(bytes_sent=10319053236, bytes_recv=2438147991, packets_sent=17204744, packets_recv=18985969, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058692096, free=27960168448, percent=9.9), sdiskio(read_count=69333, write_count=1024999, read_bytes=1066131968, write_bytes=21212910080, read_time=76752, write_time=3760832, read_merged_count=0, write_merged_count=1069802, busy_time=422108))
('01:23:48', 100.0, 18.67, snetio(bytes_sent=10319852708, bytes_recv=2438216778, packets_sent=17207731, packets_recv=18986849, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058704384, free=27960156160, percent=9.9), sdiskio(read_count=69333, write_count=1025073, read_bytes=1066131968, write_bytes=21214458368, read_time=76752, write_time=3760912, read_merged_count=0, write_merged_count=1070094, busy_time=422108))
('01:23:51', 100.0, 18.82, snetio(bytes_sent=10320644690, bytes_recv=2438284458, packets_sent=17210569, packets_recv=18987727, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058708480, free=27960152064, percent=9.9), sdiskio(read_count=69333, write_count=1025158, read_bytes=1066131968, write_bytes=21215961600, read_time=76752, write_time=3761052, read_merged_count=0, write_merged_count=1070376, busy_time=422116))
('01:23:54', 0.0, 18.97, snetio(bytes_sent=10321614105, bytes_recv=2438375551, packets_sent=17213894, packets_recv=18988827, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058720768, free=27960139776, percent=9.9), sdiskio(read_count=69333, write_count=1025263, read_bytes=1066131968, write_bytes=21218095616, read_time=76752, write_time=3761168, read_merged_count=0, write_merged_count=1070792, busy_time=422116))
('01:23:57', 100.0, 19.07, snetio(bytes_sent=10322538586, bytes_recv=2438452970, packets_sent=17217355, packets_recv=18989761, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058728960, free=27960131584, percent=9.9), sdiskio(read_count=69333, write_count=1025359, read_bytes=1066131968, write_bytes=21220033024, read_time=76752, write_time=3761264, read_merged_count=0, write_merged_count=1071169, busy_time=422116))
('01:24:00', 0.0, 19.17, snetio(bytes_sent=10323322768, bytes_recv=2438518913, packets_sent=17220383, packets_recv=18990606, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058737152, free=27960123392, percent=9.9), sdiskio(read_count=69333, write_count=1025434, read_bytes=1066131968, write_bytes=21221560832, read_time=76752, write_time=3761352, read_merged_count=0, write_merged_count=1071467, busy_time=422116))
('01:24:03', 100.0, 19.27, snetio(bytes_sent=10324161201, bytes_recv=2438589713, packets_sent=17223557, packets_recv=18991523, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058745344, free=27960115200, percent=9.9), sdiskio(read_count=69333, write_count=1025509, read_bytes=1066131968, write_bytes=21223096832, read_time=76752, write_time=3761424, read_merged_count=0, write_merged_count=1071767, busy_time=422116))
('01:24:06', 0.0, 19.42, snetio(bytes_sent=10325022834, bytes_recv=2438660519, packets_sent=17226915, packets_recv=18992436, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058753536, free=27960107008, percent=9.9), sdiskio(read_count=69333, write_count=1025587, read_bytes=1066131968, write_bytes=21224710656, read_time=76752, write_time=3761480, read_merged_count=0, write_merged_count=1072072, busy_time=422116))
('01:24:09', 0.0, 19.52, snetio(bytes_sent=10325924462, bytes_recv=2438732850, packets_sent=17230211, packets_recv=18993305, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058761728, free=27960098816, percent=9.9), sdiskio(read_count=69333, write_count=1025668, read_bytes=1066131968, write_bytes=21226357248, read_time=76752, write_time=3761584, read_merged_count=0, write_merged_count=1072393, busy_time=422116))
('01:24:12', 100.0, 19.77, snetio(bytes_sent=10326878080, bytes_recv=2438812527, packets_sent=17233927, packets_recv=18994281, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058769920, free=27960090624, percent=9.9), sdiskio(read_count=69333, write_count=1025767, read_bytes=1066131968, write_bytes=21228376576, read_time=76752, write_time=3761864, read_merged_count=0, write_merged_count=1072787, busy_time=422116))
('01:24:15', 100.0, 19.82, snetio(bytes_sent=10327733683, bytes_recv=2438880595, packets_sent=17237064, packets_recv=18995126, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058778112, free=27960082432, percent=9.9), sdiskio(read_count=69333, write_count=1025839, read_bytes=1066131968, write_bytes=21229830656, read_time=76752, write_time=3761948, read_merged_count=0, write_merged_count=1073070, busy_time=422116))
('01:24:18', 100.0, 19.97, snetio(bytes_sent=10328674839, bytes_recv=2438960179, packets_sent=17240626, packets_recv=18996092, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058786304, free=27960074240, percent=9.9), sdiskio(read_count=69333, write_count=1025938, read_bytes=1066131968, write_bytes=21231849984, read_time=76752, write_time=3762048, read_merged_count=0, write_merged_count=1073454, busy_time=422116))
('01:24:21', 100.0, 20.07, snetio(bytes_sent=10329540233, bytes_recv=2439036832, packets_sent=17243422, packets_recv=18997060, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058794496, free=27960066048, percent=9.9), sdiskio(read_count=69333, write_count=1026019, read_bytes=1066131968, write_bytes=21233488384, read_time=76752, write_time=3762132, read_merged_count=0, write_merged_count=1073773, busy_time=422116))
('01:24:24', 100.0, 20.17, snetio(bytes_sent=10330483889, bytes_recv=2439115835, packets_sent=17246554, packets_recv=18998006, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058802688, free=27960057856, percent=9.9), sdiskio(read_count=69333, write_count=1026126, read_bytes=1066131968, write_bytes=21235462656, read_time=76752, write_time=3762284, read_merged_count=0, write_merged_count=1074148, busy_time=422124))
('01:24:27', 0.0, 20.32, snetio(bytes_sent=10331448538, bytes_recv=2439197827, packets_sent=17249902, packets_recv=18999018, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058810880, free=27960049664, percent=9.9), sdiskio(read_count=69333, write_count=1026217, read_bytes=1066131968, write_bytes=21237289472, read_time=76752, write_time=3762376, read_merged_count=0, write_merged_count=1074503, busy_time=422124))
('01:24:30', 100.0, 20.42, snetio(bytes_sent=10332489674, bytes_recv=2439291989, packets_sent=17253423, packets_recv=19000133, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058823168, free=27960037376, percent=9.9), sdiskio(read_count=69333, write_count=1026325, read_bytes=1066131968, write_bytes=21239484928, read_time=76752, write_time=3762488, read_merged_count=0, write_merged_count=1074931, busy_time=422124))
('01:24:33', 0.0, 20.57, snetio(bytes_sent=10333506633, bytes_recv=2439382013, packets_sent=17255994, packets_recv=19001186, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058831360, free=27960029184, percent=9.9), sdiskio(read_count=69333, write_count=1026436, read_bytes=1066131968, write_bytes=21241725440, read_time=76752, write_time=3762604, read_merged_count=0, write_merged_count=1075367, busy_time=422124))
('01:24:36', 100.0, 20.67, snetio(bytes_sent=10334495755, bytes_recv=2439460196, packets_sent=17258046, packets_recv=19002113, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058843648, free=27960016896, percent=9.9), sdiskio(read_count=69333, write_count=1026523, read_bytes=1066131968, write_bytes=21243499008, read_time=76752, write_time=3762704, read_merged_count=0, write_merged_count=1075713, busy_time=422124))
('01:24:39', 100.0, 20.77, snetio(bytes_sent=10335423797, bytes_recv=2439539695, packets_sent=17260207, packets_recv=19003086, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058847744, free=27960012800, percent=9.9), sdiskio(read_count=69333, write_count=1026616, read_bytes=1066131968, write_bytes=21245411840, read_time=76752, write_time=3762816, read_merged_count=0, write_merged_count=1076075, busy_time=422124))
('01:24:42', 100.0, 20.87, snetio(bytes_sent=10336340354, bytes_recv=2439616240, packets_sent=17262112, packets_recv=19004035, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058868224, free=27959992320, percent=9.9), sdiskio(read_count=69333, write_count=1026698, read_bytes=1066131968, write_bytes=21247074816, read_time=76752, write_time=3762924, read_merged_count=0, write_merged_count=1076412, busy_time=422124))
('01:24:45', 100.0, 20.97, snetio(bytes_sent=10337161737, bytes_recv=2439682111, packets_sent=17264299, packets_recv=19004912, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058868224, free=27959992320, percent=9.9), sdiskio(read_count=69333, write_count=1026766, read_bytes=1066131968, write_bytes=21248487936, read_time=76752, write_time=3763004, read_merged_count=0, write_merged_count=1076676, busy_time=422124))
('01:24:48', 0.0, 21.12, snetio(bytes_sent=10338119829, bytes_recv=2439756257, packets_sent=17266965, packets_recv=19005807, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058876416, free=27959984128, percent=9.9), sdiskio(read_count=69333, write_count=1026858, read_bytes=1066131968, write_bytes=21250400768, read_time=76752, write_time=3763088, read_merged_count=0, write_merged_count=1077039, busy_time=422124))
('01:24:51', 100.0, 21.17, snetio(bytes_sent=10338970421, bytes_recv=2439821386, packets_sent=17269931, packets_recv=19006639, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058880512, free=27959980032, percent=9.9), sdiskio(read_count=69333, write_count=1026924, read_bytes=1066131968, write_bytes=21251748352, read_time=76752, write_time=3763172, read_merged_count=0, write_merged_count=1077302, busy_time=422124))
('01:24:54', 100.0, 21.32, snetio(bytes_sent=10339992298, bytes_recv=2439903950, packets_sent=17273596, packets_recv=19007623, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058892800, free=27959967744, percent=9.9), sdiskio(read_count=69333, write_count=1027042, read_bytes=1066131968, write_bytes=21253968384, read_time=76752, write_time=3763344, read_merged_count=0, write_merged_count=1077726, busy_time=422132))
('01:24:57', 100.0, 21.42, snetio(bytes_sent=10340849514, bytes_recv=2439970742, packets_sent=17276616, packets_recv=19008512, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058896896, free=27959963648, percent=9.9), sdiskio(read_count=69333, write_count=1027111, read_bytes=1066131968, write_bytes=21255385600, read_time=76752, write_time=3763428, read_merged_count=0, write_merged_count=1078003, busy_time=422132))
('01:25:00', 0.0, 21.53, snetio(bytes_sent=10341710212, bytes_recv=2440051976, packets_sent=17279414, packets_recv=19009527, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058909184, free=27959951360, percent=9.9), sdiskio(read_count=69333, write_count=1027184, read_bytes=1066131968, write_bytes=21256864256, read_time=76752, write_time=3763516, read_merged_count=0, write_merged_count=1078291, busy_time=422132))
('01:25:03', 100.0, 21.63, snetio(bytes_sent=10342655237, bytes_recv=2440137090, packets_sent=17281655, packets_recv=19010599, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058917376, free=27959943168, percent=9.9), sdiskio(read_count=69333, write_count=1027268, read_bytes=1066131968, write_bytes=21258576384, read_time=76752, write_time=3763620, read_merged_count=0, write_merged_count=1078625, busy_time=422132))
('01:25:06', 0.0, 21.78, snetio(bytes_sent=10343710730, bytes_recv=2440221133, packets_sent=17284164, packets_recv=19011579, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058929664, free=27959930880, percent=9.9), sdiskio(read_count=69333, write_count=1027373, read_bytes=1066131968, write_bytes=21260698112, read_time=76752, write_time=3763740, read_merged_count=0, write_merged_count=1079038, busy_time=422132))
('01:25:09', 0.0, 21.93, snetio(bytes_sent=10344794347, bytes_recv=2440311308, packets_sent=17286785, packets_recv=19012646, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058933760, free=27959926784, percent=9.9), sdiskio(read_count=69333, write_count=1027478, read_bytes=1066131968, write_bytes=21262828032, read_time=76752, write_time=3763916, read_merged_count=0, write_merged_count=1079453, busy_time=422132))
('01:25:12', 0.0, 22.03, snetio(bytes_sent=10345750792, bytes_recv=2440385483, packets_sent=17289407, packets_recv=19013568, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058946048, free=27959914496, percent=9.9), sdiskio(read_count=69333, write_count=1027565, read_bytes=1066131968, write_bytes=21264601600, read_time=76752, write_time=3764132, read_merged_count=0, write_merged_count=1079799, busy_time=422132))
('01:25:15', 100.0, 22.13, snetio(bytes_sent=10346693501, bytes_recv=2440456442, packets_sent=17292054, packets_recv=19014432, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058954240, free=27959906304, percent=9.9), sdiskio(read_count=69333, write_count=1027649, read_bytes=1066131968, write_bytes=21266326016, read_time=76752, write_time=3764220, read_merged_count=0, write_merged_count=1080124, busy_time=422132))
('01:25:18', 100.0, 22.23, snetio(bytes_sent=10347625543, bytes_recv=2440543631, packets_sent=17294487, packets_recv=19015527, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058962432, free=27959898112, percent=9.9), sdiskio(read_count=69333, write_count=1027735, read_bytes=1066131968, write_bytes=21268107776, read_time=76752, write_time=3764320, read_merged_count=0, write_merged_count=1080462, busy_time=422132))
('01:25:21', 100.0, 23.18, snetio(bytes_sent=10348551330, bytes_recv=2440614933, packets_sent=17296492, packets_recv=19016456, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058970624, free=27959889920, percent=9.9), sdiskio(read_count=69333, write_count=1027810, read_bytes=1066131968, write_bytes=21269643776, read_time=76752, write_time=3764396, read_merged_count=0, write_merged_count=1080762, busy_time=422132))
('01:25:24', 0.0, 23.08, snetio(bytes_sent=10349518285, bytes_recv=2440688856, packets_sent=17298662, packets_recv=19017364, errin=0, errout=0, dropin=0, dropout=0), sdiskusage(total=31035637760, used=3058974720, free=27959885824, percent=9.9), sdiskio(read_count=69333, write_count=1027915, read_bytes=1066131968, write_bytes=21271523840, read_time=76752, write_time=3764596, read_merged_count=0, write_merged_count=1081116, busy_time=422144))
